input,output,difficulty,chapter
(   )長　240　公里的鐵路，在縮小圖上是　4.8　公分，縮小圖的比例尺是多少？　(Ａ)　1：5000　(Ｂ)　1：50000　(Ｃ)　1：500000　(Ｄ)　1：5000000。,答案：(Ｄ) 解析：240　公里＝24000000　公分 4.8：24000000＝1：5000000 ,中,7-3_比例尺
(   )實際面積是　3600　公畝的正方形土地，在比例尺為　1：10000　的縮小圖上，面積是多少平方公分？　(Ａ)　36000　平方公分　(Ｂ)　3600　平方公分　(Ｃ)　360　平方公分　(Ｄ)　36　平方公分。,答案：(Ｄ) 解析：3600　公畝＝3600000000　平方公分 3600000000＝60000×60000 60000÷10000＝6 6×6＝36 ,難,7-3_比例尺
(   )比例尺為1/2000的縮小圖上，一個平行四邊形的底　12　公分，高　4　公分，實際面積是多少？　(Ａ)　1.92　公頃　(Ｂ)　19200　平方公分　(Ｃ)　1920　平方公尺　(Ｄ)　19.2　公頃。,答案：(Ａ) 解析：12×2000＝24000（公分） 24000　公分＝240　公尺 4×2000＝8000（公分） 8000　公分＝80　公尺 240×80＝19200 19200　平方公尺＝1.92　公頃 ,中,7-3_比例尺
(   )有一個長　30　公尺、寬　20　公尺的長方形花圃，畫在地圖上變成長　3　公分、寬　2　公分的長方形，這張地圖的比例尺要如何表示？　(Ａ)　1：10　(Ｂ)　1：500　(Ｃ)　1：1000　(Ｄ)　1：10000。,答案：(Ｃ) 解析：30　公尺＝3000　公分 3：3000＝1：1000 20　公尺＝2000　公分 2：2000＝1：1000 ,中,7-3_比例尺
(   )地圖上的　3　公分，代表實際長度是　120　公尺，比例尺要如何表示？　(Ａ)1/120　(Ｂ)1/400　(Ｃ)1/1200　(Ｄ)1/4000。,答案：(Ｄ) 解析：120　公尺＝12000　公分 3：12000＝1：4000 1：4000　的比例尺可表示為1/4000 ,中,7-3_比例尺
(   )在比例尺　1：2500　的地圖上，A　到　B　的距離是　3.5　公分，實際距離是多少公尺？　(Ａ)　350　公尺　(Ｂ)　3.5　公尺　(Ｃ)　8750　公尺　(Ｄ)　87.5　公尺。,答案：(Ｄ) 解析：3.5×2500＝8750 8750　公分＝87.5　公尺 ,中,7-3_比例尺
(   )半徑　5　公分的圓，面積大約是幾平方公分？　(Ａ)　15.7　平方公分　(Ｂ)　31.4　平方公分　(Ｃ)　78.5　平方公分　(Ｄ)　314　平方公分。,答案：(Ｃ) 解析：5×5×3.14＝78.5 ,易,8-1_圓面積
(   )直徑　4　公尺的圓，面積大約是幾平方公尺？　(Ａ)　50.24　平方公尺　(Ｂ)　12.56　平方公尺　(Ｃ)　6.28　平方公尺　(Ｄ)　3.14　平方公尺。,答案：(Ｂ) 解析：4÷2＝2 2×2×3.14＝12.56 ,易,8-1_圓面積
(   )周長　314　公分的圓，面積大約是多少平方公分？　(Ａ)　314　平方公分　(Ｂ)　628　平方公分　(Ｃ)　3140　平方公分　(Ｄ)　7850　平方公分。,答案：(Ｄ) 解析：314÷3.14÷2＝50 50×50×3.14＝7850 ,中,8-1_圓面積
(   )甲圓的半徑是乙圓半徑的　3　倍，甲圓的面積是乙圓面積的幾倍？　(Ａ)　3　倍　(Ｂ)　9　倍　(Ｃ)1/3倍　(Ｄ)1/9倍。,答案：(Ｂ) 解析：3×3＝9 ,中,8-1_圓面積
(   )甲圓的直徑等於乙圓的半徑，甲圓的面積是乙圓面積的幾倍？　(Ａ)　2　倍　(Ｂ)　4　倍　(Ｃ)0.5倍　(Ｄ)0.25倍。,答案：(Ｄ) 解析：0.5×0.5＝0.25 ,難,8-1_圓面積
(   )下列有關圓面積的計算公式，何者正確？　(Ａ)直徑×3.14　(Ｂ)半徑×2×3.14　(Ｃ)半徑×半徑×3.14　(Ｄ)直徑×2×3.14。,答案：(Ｃ) ,易,8-1_圓面積
(   )明德用圓規在紙上畫了四個不同的圓，下列哪一個圓的面積最大？　(Ａ)半徑　10　公分　(Ｂ)半徑　8　公分　(Ｃ)直徑　16　公分　(Ｄ)直徑　18　公分。,答案：(Ａ) 解析：圓面積＝半徑×半徑×3.14 (Ｃ)半徑　8　公分； (Ｄ)半徑　9　公分； (Ａ)的半徑最大，所以面積最大。 ,中,8-1_圓面積
(   )圓周長　157　公分的圓，面積大約是多少平方公分？　(Ａ)　25　平方公分　(Ｂ)　50　平方公分　(Ｃ)　625　平方公分　(Ｄ)　1962.5　平方公分。,答案：(Ｄ) 解析：半徑：157÷3.14÷2＝25 圓面積：25×25×3.14＝1962.5 ,中,8-1_圓面積
(   )一個圓盤的周長是　94.2　公分，面積大約是多少平方公分？　(Ａ)　628　平方公分　(Ｂ)　706.5　平方公分　(Ｃ)　942　平方公分　(Ｄ)　1256　平方公分。,答案：(Ｂ) 解析：94.2÷3.14＝30 30÷2＝15 15×15×3.14＝706.5 ,中,8-1_圓面積
(   )媽媽做了一個直徑　16　公分的小披薩，小披薩的面積大約是多少平方公分？　(Ａ)　25.12　平方公分　(Ｂ)　50.24　平方公分　(Ｃ)　200.96　平方公分　(Ｄ)　803.84　平方公分。,答案：(Ｃ) 解析：16÷2＝8 8×8×3.14＝200.96 ,易,8-1_圓面積
(   )姐姐用一條長　31.4　公分的緞帶圍成一個圓形，這個圓形的面積大約是多少平方公分？　(Ａ)　10　平方公分　(Ｂ)　31.4　平方公分　(Ｃ)　78.5　平方公分　(Ｄ)　314　平方公分。,答案：(Ｃ) 解析：周長　31.4　公分，半徑：31.4÷3.14÷2＝5 面積：5×5×3.14＝78.5 ,中,8-1_圓面積
(   )A　圓的半徑是　10　公分，B　圓的半徑是　2　公分，下面敘述何者錯誤？　(Ａ)　A　圓的半徑是　B　圓半徑的　5　倍　(Ｂ)　A　圓的直徑是　B　圓直徑的　5　倍　(Ｃ)　A　圓的面積是　B　圓面積的　5　倍　(Ｄ)　A　圓的周長是　B　圓周長的　5　倍。,答案：(Ｃ) 解析：(Ｃ)　A　圓的面積是　B　圓面積的　5×5＝25　倍。 ,中,8-1_圓面積
(   )甲圓的半徑是　10　公分，乙圓的半徑是　20　公分，乙圓的面積是甲圓面積的幾倍？　(Ａ)　2　倍　(Ｂ)　4　倍　(Ｃ)0.5倍　(Ｄ)0.25倍。,答案：(Ｂ) 解析：10×10×3.14＝314 20×20×3.14＝1256 1256÷314＝4 ,中,8-1_圓面積
(   )有一個半徑　3　公分的甲圓，乙圓的面積是甲圓面積的　4　倍，乙圓的半徑是多少公分？　(Ａ)　4　公分　(Ｂ)　6　公分　(Ｃ)　8　公分　(Ｄ)　12　公分。,答案：(Ｂ) 解析：圓面積是　4　倍，半徑是　2　倍 乙圓半徑：3×2＝6 ,中,8-1_圓面積
(   )一個0.25圓的扇形，半徑　16　公分，面積大約是幾平方公分？　(Ａ)　803.84　平方公分　(Ｂ)　401.92　平方公分　(Ｃ)　200.96　平方公分　(Ｄ)　50.24　平方公分。,答案：(Ｃ) 解析：16×16×3.14×0.25＝200.96 ,易,8-2_扇形面積
(   )面積　120　平方公尺的圓內，用相同半徑畫一個面積為　80　平方公尺的扇形，這個扇形的圓心角是多少度？　(Ａ)　80　度　(Ｂ)　120　度　(Ｃ)　180　度　(Ｄ)　240　度。,答案：(Ｄ) 解析：80÷120＝2/3 360°×2/3＝240° ,中,8-2_扇形面積
(   )將一個圓對摺　3　次後，得到的是幾分之幾圓的扇形？　(Ａ)0.5圓　(Ｂ)0.25圓　(Ｃ)0.125圓　(Ｄ)0.0625圓。,答案：(Ｃ) 解析：0.5×0.5×05＝0.125 ,難,8-2_扇形面積
(   )圓心角　60°的扇形，相當於是幾分之幾圓？　(Ａ)0.25圓　(Ｂ)1/6圓　(Ｃ)0.125圓　(Ｄ)0.1圓。,答案：(Ｂ) 解析：60°÷360°＝1/6 ,易,8-2_扇形面積
(   )0.75圓的扇形，圓心角是幾度？　(Ａ)　45°　(Ｂ)　90°　(Ｃ)　135°　(Ｄ)　270°。,答案：(Ｄ) 解析：360°×0.75＝270° ,易,8-2_扇形面積
(   )在相同的圓當中，下列哪一個扇形的面積最大？　(Ａ)2/3圓　(Ｂ)3/4圓　(Ｃ)4/5圓　(Ｄ)5/6圓。,答案：(Ｄ) 解析：2/3＜3/4＜4/5＜5/6，故選(Ｄ)。 ,難,8-2_扇形面積
(   )圓心角的頂點是圓的　(Ａ)圓心　(Ｂ)圓周　(Ｃ)半徑　(Ｄ)直徑。,答案：(Ａ) ,易,8-2_扇形面積
(   )同一個圓內的扇形，扇形面積愈大，則扇形的　(Ａ)半徑愈長　(Ｂ)圓周率愈大　(Ｃ)周長愈短　(Ｄ)弧長愈長。,答案：(Ｄ) 解析：(Ａ)同一個圓內的扇形半徑都等長。 (Ｂ)圓周率是一個固定值，約等於　3.14。 (Ｃ)(Ｄ)同一個圓內的扇形面積愈大，表示弧長愈長，周長也就愈長。 ,難,8-2_扇形面積
(   )圓心角　120　度的扇形是幾分之幾圓？　(Ａ)3/4圓　(Ｂ)1/4圓　(Ｃ)1/3圓　(Ｄ)1/2圓。,答案：(Ｃ) 解析：120°÷360°＝1/3 ,易,8-2_扇形面積
(   )圓心角　90　度、半徑　12　公分的扇形，面積大約是多少平方公分？　(Ａ)　75.36　平方公分　(Ｂ)　113.04　平方公分　(Ｃ)　144　平方公分　(Ｄ)　452.16　平方公分。,答案：(Ｂ) 解析：90°÷360°＝0.25 12×12×3.14×0.25＝113.04 ,易,8-2_扇形面積
(   )有一個半徑　40　公分、面積　628　平方公分的扇形，這個扇形的面積占了全部圓面積的幾分之幾？　(Ａ)0.125　(Ｂ)0.25　(Ｃ)1/3　(Ｄ)0.5。,答案：(Ａ) 解析：40×40×3.14＝5024 628÷5024＝0.125 ,中,8-2_扇形面積
(   )桌上有一個圓形披薩，被切成扇形的樣子，哥哥先吃掉一些後，剩下的披薩是一個圓心角　216°的扇形，接著姐姐又吃掉一些，剩下的披薩是一個圓心角　144°的扇形，姐姐吃掉的部分圓心角是多少度？　(Ａ)　72°　(Ｂ)　144°　(Ｃ)　216°　(Ｄ)　240°。,答案：(Ａ) 解析：216°－144°＝72° ,中,8-3_解題
(   )一個圓形的海鮮煎餅，被切成扇形的樣子，爸爸和小宇共吃掉一個圓心角　120°的扇形，剩下的扇形圓心角是多少度？　(Ａ)　120°　(Ｂ)　180°　(Ｃ)　200°　(Ｄ)　240°。,答案：(Ｄ) 解析：360°－120°＝240° ,易,8-3_解題
(   )有一個面積　20　平方公尺的圓，用相同半徑在圓內畫出兩個扇形，圓心角分別為　105　度及　75　度，這兩個扇形的面積和大約是多少平方公尺？　(Ａ)　5　平方公尺　(Ｂ)　10　平方公尺　(Ｃ)　12　平方公尺　(Ｄ)　20　平方公尺。,答案：(Ｂ) 解析：105°＋75°＝180° 180°÷360°＝0.5 20×0.5＝10 ,難,8-3_解題
(   )在一個圓內有兩個扇形，扇形的圓心角分別是　30°和　45°，若將兩個扇形合併成為一個新的扇形，新扇形的圓心角是多少度？　(Ａ)　15°　(Ｂ)　65°　(Ｃ)　75°　(Ｄ)　85°。,答案：(Ｃ) 解析：30°＋45°＝75° ,難,8-3_解題
(   )一個直徑　18　公分的圓，圓內有兩個圓心角分別為　96　度和　56　度的扇形，這兩個扇形的面積大約相差多少平方公分？　(Ａ)　28.26　平方公分　(Ｂ)　113.04　平方公分　(Ｃ)　324　平方公分　(Ｄ)　1017.36　平方公分。,答案：(Ａ) 解析：18÷2＝9 96°－56°＝40°，40°÷360°＝1/9 9×9×3.14×1/9＝28.26 ,難,8-3_解題
(   )一個半徑　8　公分的圓，圓內有兩個圓心角分別為　43　度和　47　度的扇形，這兩個扇形的面積合起來大約是多少平方公分？　(Ａ)　25.12　平方公分　(Ｂ)　37.68　平方公分　(Ｃ)　50.24　平方公分　(Ｄ)　200.96　平方公分。,答案：(Ｃ) 解析：43°＋47°＝90°，90°÷360°＝0.25 8×8×3.14×0.25＝50.24 ,難,8-3_解題
(   )在一個圓周長為　240　公分的圓上，每隔　16　公分畫一個藍點，共要畫幾個藍點？　(Ａ)　15　個　(Ｂ)　16　個　(Ｃ)　20　個　(Ｄ)　24　個。,答案：(Ａ) 解析：240÷16＝15 ,易,9-1_間隔問題
(   )在走廊的一旁每隔　1.5　公尺放一顆造型氣球，從第　3　顆氣球到第　11　顆氣球的距離是幾公尺？　(Ａ)　3　公尺　(Ｂ)　11　公尺　(Ｃ)　12　公尺　(Ｄ)　15　公尺。,答案：(Ｃ) 解析：11－3＝8 1.5×8＝12 ,中,9-1_間隔問題
(   )在道路的一旁每隔　3　公尺貼一張海報，從第　5　張海報到第　15　張海報之間有幾個間隔？　(Ａ)　3　個　(Ｂ)　5　個　(Ｃ)　10　個　(Ｄ)　15　個。,答案：(Ｃ) 解析：15－5＝10 ,易,9-1_間隔問題
(   )在一條長　500　公尺的道路一旁，每隔　5　公尺種一棵樹，道路的起點種，終點不種，共種了幾棵樹？　(Ａ)　99　棵　(Ｂ)　100　棵　(Ｃ)　101　棵　(Ｄ)　102　棵。,答案：(Ｂ) 解析：500÷5＝100 ,中,9-1_間隔問題
(   )在道路的一旁種樹，道路的兩端都種會比兩端都不種多幾棵樹？　(Ａ)無法判斷　(Ｂ)　0　棵　(Ｃ)　1　棵　(Ｄ)　2　棵。,答案：(Ｄ) 解析：兩端都種，就會多　2　棵。 ,中,9-1_間隔問題
(   )間隔問題中，下列有關距離的計算公式，何者正確？　(Ａ)間隔長＋間隔數　(Ｂ)間隔長－間隔數　(Ｃ)間隔長×間隔數　(Ｄ)間隔長÷間隔數。,答案：(Ｃ) ,易,9-1_間隔問題
(   )在一條直線的走道上，每隔相同的距離擺放一個盆栽，共放了　20　個，而且兩端都放，這條走道上共有多少個間隔？　(Ａ)　18　個　(Ｂ)　19　個　(Ｃ)　20　個　(Ｄ)　21　個。,答案：(Ｂ) 解析：兩端都放，間隔數是　20－1。 ,易,9-1_間隔問題
(   )在一條直線的走道上，每隔相同的距離就插一根廣告旗，共插了　36　根，但走道的兩端都不插，這條走道上共有多少個間隔？　(Ａ)　35　個　(Ｂ)　36　個　(Ｃ)　37　個　(Ｄ)　38　個。,答案：(Ｃ) 解析：兩端都不插，間隔數是　36＋1。 ,易,9-1_間隔問題
(   )在一條直線的走道上，每隔相同的距離就綁一顆空飄氣球，共綁了　18　顆，但走道的一端綁、另一端不綁，這條走道上共有多少個間隔？　(Ａ)　17　個　(Ｂ)　18　個　(Ｃ)　19　個　(Ｄ)　20　個。,答案：(Ｂ) 解析：一端綁、另一端不綁，間隔數等於個數。 ,易,9-1_間隔問題
(   )在一條環狀的跑道上，每隔相同的距離就插一支風車，共插了　60　支，這條跑道上共有多少個間隔？　(Ａ)　58　個　(Ｂ)　59　個　(Ｃ)　60　個　(Ｄ)　61　個。,答案：(Ｃ) 解析：在環狀或封閉圖形上的間隔數等於個數。 ,易,9-1_間隔問題
(   )小狸家和學校在同一條筆直的路上，路旁每隔　35　公尺有　1　根電線桿，最接近小狸家門口的電線桿編號是第　80　號，而最接近校門口的電線桿編號是第　214　號，小狸家到學校的距離大約是多少公尺？　(Ａ)　4760　公尺　(Ｂ)　4725　公尺　(Ｃ)　4690　公尺　(Ｄ)　4655　公尺。,答案：(Ｃ) 解析：214－80＝134 35×134＝4690 ,中,9-1_間隔問題
(   )沿著鐵路旁每隔　55　公尺有一根電桿，科南坐火車時，從第　25　號電桿到第　37　號電桿，火車共前進了多少公尺？　(Ａ)　12　公尺　(Ｂ)　240　公尺　(Ｃ)　550　公尺　(Ｄ)　660　公尺。,答案：(Ｄ) 解析：37－25＝12 55×12＝660 ,中,9-1_間隔問題
(   )在馬路的一旁每隔　30　公尺設置一盞路燈，第　3　盞路燈到第　10　盞路燈中間會有幾個間隔？　(Ａ)　7　個　(Ｂ)　8　個　(Ｃ)　9　個　(Ｄ)　10　個。,答案：(Ａ) 解析：10－3＝7 ,易,9-1_間隔問題
(   )妹妹想在周長　32　公分的圓形蛋糕邊上，每隔　8　公分插上一支蠟燭，需要準備幾支蠟燭？　(Ａ)　3　支　(Ｂ)　4　支　(Ｃ)　5　支　(Ｄ)　6　支。,答案：(Ｂ) 解析：32÷8＝4 ,易,9-1_間隔問題
(   )有一條長　84　公分的緞帶，每隔　7　公分畫上一顆星星圖案，緞帶的兩端也要畫，一共要畫幾顆星星？　(Ａ)　12　顆　(Ｂ)　13　顆　(Ｃ)　14　顆　(Ｄ)　15　顆。,答案：(Ｂ) 解析：84÷7＝12 12＋1＝13 ,中,9-1_間隔問題
(   )同樂會時，老師打算在教室前的走廊兩側，每隔相同的距離放置一顆氣球，走廊的兩端不放氣球，已知走廊的長度是　33　公尺，老師準備了　20　顆氣球要布置，每隔幾公尺要放置一顆汽球？　(Ａ)　1.65　公尺　(Ｂ)　2　公尺　(Ｃ)　3　公尺　(Ｄ)　3.3　公尺。,答案：(Ｃ) 解析：每側放置的數量：20÷2＝10 10＋1＝11 33÷11＝3 ,難,9-1_間隔問題
(   )全班排隊，順序是男、女、男、女、……，第　25　個是男生還是女生？　(Ａ)男生　(Ｂ)女生　(Ｃ)無法判斷　(Ｄ)以上皆是。,答案：(Ａ) 解析：25÷2＝12　…　1 ,易,9-2_找規則
(   )用吸管排出　100　個相連的正方形，共需要幾根吸管？　(Ａ)　400　根　(Ｂ)　301　根　(Ｃ)　300　根　(Ｄ)　297　根。,答案：(Ｂ) 解析：100－1＝99 4＋3×99＝301 ,中,9-2_找規則
(   )有一排色卡，顏色依序是：紅、綠、紫、黃、紅、綠、紫、黃、……，第　14　張是什麼顏色？　(Ａ)紅色　(Ｂ)綠色　(Ｃ)紫色　(Ｄ)黃色。,答案：(Ｂ) 解析：14÷4＝3　…　2 餘　2　是綠色 ,易,9-2_找規則
(   )有一規律圖形由左而右依　■○●☆■○●☆……的順序排列，第　18　個是什麼圖形？　(Ａ)　■　(Ｂ)　☆　(Ｃ)　○　(Ｄ)　●。,答案：(Ｃ) 解析：18÷4＝4　…　2 ,中,9-2_找規則
(   )一串英文字母依照　ABCDEABCDE　……的順序重複排列，分別取下第　57　個字母、第　73　個字母和第　108　個字母，是哪三個英文字母？　(Ａ)　ABC　(Ｂ)　ABD　(Ｃ)　BBC　(Ｄ)　BCC。,答案：(Ｄ) 解析：每　5　個一循環。 57÷5＝11　…　2　→　B 73÷5＝14　…　3　→　C 108÷5＝21　…　3　→　C ,中,9-2_找規則
(   )用　100　顆氣球裝飾音樂表演會會場，依「……、紅、黃、藍、綠、紫、紅、黃、藍、綠、紫、……」的順序排列，如果第　98　顆氣球是紫色，第　76　顆氣球是什麼顏色？　(Ａ)紅色　(Ｂ)黃色　(Ｃ)藍色　(Ｄ)綠色。,答案：(Ｃ) 解析：每　5　個一循環。 98÷5＝19　…　3　→紫色 所以餘數　1　→藍色，餘數　2　→綠色，餘數　3　→紫色，餘數　4　→紅色，餘數　0　→黃色 76÷5＝15　…　1　→藍色 ,難,9-2_找規則
(   )體育老師將班上同學分成　4　組來上課，按照座號的順序依序分組，分組順序是　1、2、3、4、1、2、3、4、……，座號　30　號的同學會被分在哪一組？　(Ａ)第　1　組　(Ｂ)第　2　組　(Ｃ)第　3　組　(Ｄ)第　4　組。,答案：(Ｂ) 解析：30÷4＝7　…　2 ,中,9-2_找規則
(   )已知「1÷7＝0.1428571428571428　……」，小數點後面第　39　個數字是多少？　(Ａ)　1　(Ｂ)　2　(Ｃ)　4　(Ｄ)　5。,答案：(Ｂ) 解析：小數點後每　6　個數字會重複出現，39÷6＝6　…　3 ,中,9-2_找規則
(   )布告欄的花邊是由七彩的圓圈排列而成，以紅、橙、黃、綠、藍、靛、紫的顏色順序排列，第　147　個圓圈是什麼顏色？　(Ａ)紅色　(Ｂ)黃色　(Ｃ)綠色　(Ｄ)紫色。,答案：(Ｄ) 解析：圓圈顏色每　7　個就會重複出現，147÷7＝21 ,易,9-2_找規則
(   )用花片排成一個每邊　7　個花片的空心正三角形，需要幾個花片？　(Ａ)　7　個　(Ｂ)　14　個　(Ｃ)　18　個　(Ｄ)　21　個。,答案：(Ｃ) 解析：7×3－3＝18 ,中,9-2_找規則
(   )要排出每邊　5　個花片的空心正方形，共需要幾個花片？　(Ａ)　16　個　(Ｂ)　20　個　(Ｃ)　24　個　(Ｄ)　25　個。,答案：(Ａ) 解析：5×4－4＝16 ,中,9-2_找規則
(   )要排出每邊　4　個花片的空心正三角形，共需要幾個花片？　(Ａ)　8　個　(Ｂ)　9　個　(Ｃ)　10　個　(Ｄ)　12　個。,答案：(Ｂ) 解析：4×3－3＝9 ,中,9-2_找規則
(   )高雄市政府舉辦國慶日升旗典禮，準備了多樣精美的紀念禮要贈送給到場的民眾，按照排隊的先後順序，依序發放「國旗毛巾」、「實用手提袋」、「心情筆記本」、「高級運動襪」，每人限領取一樣。杰倫的前面排了　375　人，杰倫拿到的紀念禮是　(Ａ)國旗毛巾　(Ｂ)實用手提袋　(Ｃ)心情筆記本　(Ｄ)高級運動襪。,答案：(Ｄ) 解析：每　4　樣輪換一次 375＋1＝376 376÷4＝94 ,易,9-2_找規則
