input,output,difficulty,chapter
(   )「648÷18÷9」和下面哪一個算式不相等？　(Ａ)　648÷（18÷9）　(Ｂ)　648÷9÷18　　(Ｃ)　648÷（18×9）　(Ｄ)（648÷18）÷9。,答案：(Ａ) 解析：648÷18÷9＝36÷9＝4； (Ａ)　648÷（18÷9）＝648÷2＝324； (Ｂ)　648÷9÷18＝72÷18＝4； (Ｃ)　648÷（18×9）＝648÷162＝4； (Ｄ)（648÷18）÷9＝36÷9＝4 ,中,8-1_乘除計算規律
(   )4500×12÷45　是　(Ａ)　12　(Ｂ)　120　(Ｃ)　1200　(Ｄ)　11200。,答案：(Ｃ) 解析：4500×12÷45＝4500÷45×12＝100×12＝1200 ,中,8-1_乘除計算規律
(   )60×12×5　和哪一個算式的答案相同？　(Ａ)　60×5×12　(Ｂ)　60÷5÷12　(Ｃ)　60÷12×5　(Ｄ)　60×12÷5。,答案：(Ａ) 解析：在連乘算式中，無論哪兩個數位置交換，最後的答案都相同。 ,易,8-1_乘除計算規律
(   )100×50×2　和哪一個算式的答案相同？　(Ａ)　100÷50÷2　(Ｂ)　100×50÷2　(Ｃ)　2×50×100　(Ｄ)　100÷50×2。,答案：(Ｃ) 解析：在連乘算式中，無論哪兩個數位置交換，最後的答案都相同。 ,易,8-1_乘除計算規律
(   )下面哪一個算式和「18000÷6÷3÷10」算出來的答案不同？　(Ａ)　18000÷（6×3×10）　(Ｂ)　18000÷（6÷3）÷10　(Ｃ)　18000÷3÷6÷10　(Ｄ)　18000÷（10×6）÷3。,答案：(Ｂ) 解析：18000÷6÷3÷10＝3000÷3÷10＝1000÷10＝100； (Ａ)　18000÷（6×3×10）＝18000÷180＝100； (Ｂ)　18000÷（6÷3）÷10＝18000÷2÷10＝9000÷10＝900； (Ｃ)　18000÷3÷6÷10＝6000÷6÷10＝1000÷10＝100； (Ｄ)　18000÷（10×6）÷3＝18000÷60÷3＝300÷3＝100。 ,中,8-1_乘除計算規律
(   )2240÷80÷4　不等於下列哪一個算式或答案？　(Ａ)　2240÷4÷80　(Ｂ)　7　(Ｃ)　2240÷（80÷4）　(Ｄ)　2240÷（80×4）。,答案：(Ｃ) 解析：四則運算時，連除兩數與除以此兩數之積的結果相同。 ,中,8-1_乘除計算規律
(   )6×7＋9×3　的答案是　(Ａ)　15　(Ｂ)　69　(Ｃ)　153　(Ｄ)　206。,答案：(Ｂ) 解析：6×7＋9×3＝42＋27＝69 ,易,8-2_四則混合計算
(   )「2×8＋5×4」的答案是　(Ａ)　84　(Ｂ)　36　(Ｃ)　16　(Ｄ)　4。,答案：(Ｂ) 解析：2×8＋5×4＝16＋20＝36 ,易,8-2_四則混合計算
(   )「8×8－56÷8」的答案是　(Ａ)　1　(Ｂ)　16　(Ｃ)　57　(Ｄ)　71。,答案：(Ｃ) 解析：8×8－56÷8＝64－7＝57 ,易,8-2_四則混合計算
(   )5×18－6×5　的答案是　(Ａ)　420　(Ｂ)　177　(Ｃ)　120　(Ｄ)　60。,答案：(Ｄ) 解析：5×18－6×5＝90－30＝60  ,易,8-2_四則混合計算
(   )下面哪一個算式的答案是錯的？　(Ａ)　5＋4×2＝13　(Ｂ)　15－7×2＝1　(Ｃ)　6＋5×3＝33　(Ｄ)　4＋12÷3＝8。,答案：(Ｃ) 解析：(Ｃ)　6＋5×3＝6＋15＝21 ,中,8-2_四則混合計算
(   )（88－30－10）÷8　的答案是　(Ａ)　83　(Ｂ)　16　(Ｃ)　8　(Ｄ)　6。,答案：(Ｄ) 解析：（88－30－10）÷8＝48÷8＝6 ,易,8-2_四則混合計算
(   )2＋85÷17×32－12　這個算式中，應該先算下面哪一個部分？　(Ａ)　2＋85　(Ｂ)　85÷17　(Ｃ)　17×32　(Ｄ)　32－12。,答案：(Ｂ) 解析：計算四則運算時，先乘除後加減。 ,中,8-2_四則混合計算
(   )下面哪一個算式的答案是錯的？　(Ａ)　9＋6×3＝27　(Ｂ)　15－6×2＝3　(Ｃ)　2＋5×7＝49　(Ｄ)　4＋48÷6＝12。,答案：(Ｃ) 解析：(Ｃ)　2＋5×7＝2＋35＝37 ,中,8-2_四則混合計算
(   )「16－8÷4＝2」中，要加上一個（　）讓算式左右兩邊相等，應該加在什麼位置？　(Ａ)（16－8）÷4＝2　(Ｂ)　16－（8÷4）＝2　(Ｃ)（16－8÷4）＝2　(Ｄ)（16＋8）÷4＝2。,答案：(Ａ) 解析：(Ａ)（16－8）÷4＝8÷4＝2； (Ｂ)　16－（8÷4）＝16－2＝14； (Ｃ)（16－8÷4）＝16－2＝14； (Ｄ)（16＋8）÷4＝24÷4＝6。 ,中,8-2_四則混合計算
(   )「162－15×7＋23」這個算式中，要先算哪一個部分？　(Ａ)　162－15　(Ｂ)　15×7　(Ｃ)　7＋23　(Ｄ)　162×7。,答案：(Ｂ) 解析：計算四則運算時，先乘除後加減。 ,中,8-2_四則混合計算
(   )下面哪一個算式的答案不是「7」？　(Ａ)　3＋（181－157）÷6　(Ｂ)（362－237－76）÷7　(Ｃ)　12＋42÷6－2　(Ｄ)　64－59＋92÷46。,答案：(Ｃ) 解析：(Ａ)　3＋（181－157）÷6＝3＋24÷6＝7； (Ｂ)（362－237－76）÷7＝49÷7＝7； (Ｃ)　12＋42÷6－2＝12＋7－2＝17； (Ｄ)　64－59＋92÷46＝64－59＋2＝7 ,中,8-2_四則混合計算
(   )如果下面三個算式要併成一條算式，且「170」為最終答案，下面哪一條是合併後的算式？ㄅ　51－38＝13　ㄆ　13×11＝143　ㄇ　27＋143＝「170」(Ａ)　51－38×11＋27＝170　(Ｂ)　27＋51－38×11＝170　(Ｃ)　27＋（51－38）×11＝170　(Ｄ)　3×11－38＋27＝170。,答案：(Ｃ) 解析：(Ａ)　51－38×11＋27，不夠減； (Ｂ)　27＋51－38×11，不夠減； (Ｃ)　27＋（51－38）×11＝170； (Ｄ)　3×11－38＋27＝22 ,難,8-2_四則混合計算
(   )440÷（25×6－40）×2　是　(Ａ)　4　(Ｂ)　6　(Ｃ)　8　(Ｄ)　10。,答案：(Ｃ) 解析：440÷（25×6－40）×2 ＝440÷（150－40）×2 ＝440÷110×2 ＝4×2 ＝8 ,中,8-2_四則混合計算
(   )小花帶　350　元到文具店，買了一本　150　元的筆記本後，剩下的錢想買　4　枝果凍筆，還不夠　20　元，一枝果凍筆幾元？下面哪一個算式和答案正確？　(Ａ)　350－150－20÷4＝195　(Ｂ)　350－150＋20÷4＝205　(Ｃ)（350－150－20）÷4＝45　(Ｄ)（350－150＋20）÷4＝55。,答案：(Ｄ) 解析：全部的錢減掉筆記本的錢，再加上不夠的錢，再除以　4　枝果凍筆，就是　1　枝果凍筆的錢。 ,中,8-2_四則混合計算
(   )下面哪一個算式是錯的？　(Ａ)（甲＋乙）×丙＝乙×丙＋甲×丙　(Ｂ)甲＋乙－丙＝甲－丙＋乙　(Ｃ)（甲－乙）×丙＝甲×丙－乙×丙　(Ｄ)丙×甲－丙÷乙＝丙×（甲÷乙）。,答案：(Ｄ) 解析：(Ａ)運用乘法分配律；(Ｂ)先減後加或先加後減結果相同；(Ｃ)運用乘法分配律。 ,中,8-3_分配律
(   )5×7＋5×3　的計算方式，哪一個是正確的？　(Ａ)　5×（7＋3）　(Ｂ)　7×（5＋3）　(Ｃ)　3×（5＋7）　(Ｄ)　5×7×3。,答案：(Ａ) 解析：運用乘法分配律。 ,易,8-3_分配律
(   )300×12＝（□＋100）×12，□中的數是　(Ａ)　500　(Ｂ)　400　(Ｃ)　300　(Ｄ)　200。,答案：(Ｄ) 解析：300－100＝200 ,易,8-3_分配律
(   )84×（3＋4）□84×3＋84×4，□中應填入什麼符號？　(Ａ)＜　(Ｂ)＝　(Ｃ)＞　(Ｄ)無法比較。,答案：(Ｂ) ,中,8-3_分配律
(   )「92×15＋15」和下面哪一個算式相等？　(Ａ)　92×（15＋1）　(Ｂ)　92×（15＋15）　(Ｃ)（92＋1）×15　　(Ｄ)　92＋15×15。,答案：(Ｃ) 解析：運用乘法分配律。 ,中,8-3_分配律
(   )「17×42＋A×42＝31×42」，A　是　(Ａ)　14　(Ｂ)　17　(Ｃ)　31　(Ｄ)　42。,答案：(Ａ) 解析：31－17＝14 ,中,8-3_分配律
(   )「B×23＝16×23－7×23」，B　是　(Ａ)　23　(Ｂ)　16　(Ｃ)　9　(Ｄ)　7。,答案：(Ｃ) 解析：16－7＝9 ,中,8-3_分配律
(   )博物館一張成人票　250　元，一張兒童票　135　元，小玉一家六口，大人、小孩各　3　人，門票花費多少元？　(Ａ)　1155　元　(Ｂ)　1165　元　(Ｃ)　2310　元　(Ｄ)　2320　元。,答案：(Ａ) 解析：250×3＋135×3＝（250＋135）×3＝385×3＝1155 ,中,8-4_解題
(   )甲小吃店一碗牛肉麵　85　元，乙小吃店一碗牛肉麵的價格比甲小吃店便宜　15　元，哥哥在乙小吃店外帶　8　碗牛肉麵，共要付多少元？　(Ａ)　550　元　(Ｂ)　560　元　(Ｃ)　665　元　(Ｄ)　800　元。,答案：(Ｂ) 解析：85－15＝70，70×8＝560 ,易,8-4_解題
(   )平行四邊形的底和高相當於長方形的　(Ａ)長和寬　(Ｂ)長和高　(Ｃ)寬和高　(Ｄ)寬和底。,答案：(Ａ) ,易,9-1_平行四邊形的面積
(   )在平行四邊形指定的底邊上可以找出幾條高？　(Ａ)　1　條　(Ｂ)　2　條　(Ｃ)　3　條　(Ｄ)無限多條。,答案：(Ｄ) ,易,9-1_平行四邊形的面積
(   )平行四邊形的底和相對的高　(Ａ)互相平行　(Ｂ)相對　(Ｃ)互相垂直　(Ｄ)不互相平行，也不互相垂直。,答案：(Ｃ) 解析：與平行四邊形的上下兩邊都垂直的線段，就是平行四邊形的高。 ,易,9-1_平行四邊形的面積
(   )平行四邊形的底不變，高變為　3　倍，面積變為　(Ａ)　3　倍　(Ｂ)　6　倍　(Ｃ)　9　倍　(Ｄ)　12　倍。,答案：(Ａ) 解析：當平行四邊形的底相等時，高變為　N　倍，面積變為　N　倍。 ,易,9-1_平行四邊形的面積
(   )平行四邊形面積的公式是　(Ａ)底＋高　(Ｂ)底×高　(Ｃ)底÷高　(Ｄ)底－高。,答案：(Ｂ) ,易,9-1_平行四邊形的面積
(   )下面關於平行四邊形「底」和「高」的敘述，何者正確？　(Ａ)底和高互相平行　(Ｂ)底和高相交的點一定是頂點　(Ｃ)高一定是平行四邊形的對角線　(Ｄ)如果面積一樣，底越長，高就會越短。,答案：(Ｄ) 解析：(Ａ)底和高互相垂直；(Ｂ)底和高相交的點不一定是頂點；(Ｃ)高不是平行四邊形的對角線。 ,中,9-1_平行四邊形的面積
(   )甲、乙兩個平行四邊形的底一樣長，甲的高是　6　公分，乙的高是　42　公分，乙的面積是甲面積的幾倍？　(Ａ)　6　倍　(Ｂ)　7　倍　(Ｃ)　42　倍　(Ｄ)　252　倍。,答案：(Ｂ) 解析：42÷6＝7 ,中,9-1_平行四邊形的面積
(   )一個底為　125　公尺、高為　8　公尺的平行四邊形土地，面積為多少平方公尺？　(Ａ)　250　平方公尺　(Ｂ)　500　平方公尺　(Ｃ)　750　平方公尺　(Ｄ)　1000　平方公尺。,答案：(Ｄ) 解析：125×8＝1000 ,中,9-1_平行四邊形的面積
(   )平行四邊形最多有幾種不同長度的高？　(Ａ)　1　種　(Ｂ)　2　種　(Ｃ)　3　種　(Ｄ)　4　種。,答案：(Ｂ) 解析：與平行四邊形的上下兩邊都垂直的線段，就是平行四邊形的高。平行四邊形最多有　2　個不同長度的邊可以當底邊，所以有　2　種不同長度的高。 ,中,9-1_平行四邊形的面積
(   )不同形狀的平行四邊形，當高相等時，底和面積的關係如何？　(Ａ)底越長，面積越小　(Ｂ)底越短，面積越大　(Ｃ)底相等，面積也相等　(Ｄ)不論底的長短，面積都不會改變。,答案：(Ｃ) 解析：不同形狀的平行四邊形，當底和高相等時，面積也相等。 ,中,9-1_平行四邊形的面積
(   )有ㄇ、ㄈ兩個平行四邊形，ㄇ和ㄈ的底都是　22　公分，如果ㄇ的高是　8　公分，ㄈ的高是ㄇ高的　3　倍，ㄈ平行四邊形的面積是幾平方公分？　(Ａ)　176　平方公分　(Ｂ)　264　平方公分　(Ｃ)　384　平方公分　(Ｄ)　528　平方公分。,答案：(Ｄ) 解析：不同形狀的平行四邊形，當底相等時，高變為　3　倍，面積也會變為　3　倍。 ㄇ平行四邊形面積：22×8＝176， ㄈ平行四邊形面積：22×（8×3）＝528 ,中,9-1_平行四邊形的面積
(   )哪一種三角形的其中兩邊可以互相當底和高？　(Ａ)直角三角形　(Ｂ)等腰三角形　(Ｃ)正三角形　(Ｄ)鈍角三角形。,答案：(Ａ) ,易,9-2_三角形的面積
(   )兩個全等的等腰三角形可以拼成一個　(Ａ)梯形　(Ｂ)平行四邊形　(Ｃ)長方形　(Ｄ)圓形。,答案：(Ｂ) ,易,9-2_三角形的面積
(   )三角形中，最多有幾組不同長度的底和高？　(Ａ)　1　組　(Ｂ)　2　組　(Ｃ)　3　組　(Ｄ)　4　組。,答案：(Ｃ) ,易,9-2_三角形的面積
(   )三角形和平行四邊形同底且同高時，誰的面積比較大？　(Ａ)三角形　(Ｂ)平行四邊形　(Ｃ)一樣大　(Ｄ)不能確定。,答案：(Ｂ) 解析：三角形面積公式：底×高÷2，平行四邊形面積公式：底×高 ,易,9-2_三角形的面積
(   )三角形的底不變，高變為　3　倍，則面積變為　(Ａ)1/3倍　(Ｂ)　3　倍　(Ｃ)　6　倍　(Ｄ)　9　倍。,答案：(Ｂ) 解析：當三角形的底不變，高變為　N　倍，面積變為　N　倍 ,易,9-2_三角形的面積
(   )三角形的面積公式是　(Ａ)底×高　(Ｂ)（底＋高）×2　(Ｃ)底－高÷2　(Ｄ)底×高÷2。,答案：(Ｄ) ,易,9-2_三角形的面積
(   )三角形面積是　88　平方公尺，如果底是　44　公尺，高是多少公尺？　(Ａ)　2　公尺　(Ｂ)　4　公尺　(Ｃ)　6　公尺　(Ｄ)　8　公尺。,答案：(Ｂ) 解析：88×2÷44＝4 ,易,9-2_三角形的面積
(   )甲、乙、丙　3　個三角形的高都一樣，但甲面積比乙面積大，乙面積比丙面積大。哪一個三角形的底邊最長？　(Ａ)甲　(Ｂ)乙　(Ｃ)丙　(Ｄ)一樣長。,答案：(Ａ) 解析：不同形狀的三角形，當高相等時，底越長，面積越大。 ,中,9-2_三角形的面積
(   )當三角形的底變為原來的　2　倍時，高要變成原來的幾倍，面積才不會改變？　(Ａ)　1　倍　(Ｂ)0.5倍　(Ｃ)0.25倍　(Ｄ)　2　倍。,答案：(Ｂ) 解析：不同形狀的三角形，當底變為　N　倍時，高變為1/N倍，面積才不會改變。 ,難,9-2_三角形的面積
(   )不同的梯形，當（上底＋下底）的和相等時，高變為　3　倍，面積變為　(Ａ)　2　倍　(Ｂ)　3　倍　(Ｃ)　4　倍　(Ｄ)　5　倍。,答案：(Ｂ) 解析：不同的梯形，當（上底＋下底）的和相等時，高變為　N　倍，面積變為　N　倍。 ,易,9-3_梯形的面積
(   )梯形中，兩底之間的垂直直線的距離稱為　(Ａ)上底　(Ｂ)下底　(Ｃ)高　(Ｄ)長。,答案：(Ｃ) ,易,9-3_梯形的面積
(   )不同的梯形，當（上底＋下底）的和相等時，高變為　2　倍，面積變為　(Ａ)　2　倍　(Ｂ)　3　倍　(Ｃ)　4　倍　(Ｄ)　6　倍。,答案：(Ａ) 解析：不同的梯形，當（上底＋下底）的和相等時，高變為　N　倍，面積變為　N　倍。 ,易,9-3_梯形的面積
(   )下面關於梯形的敘述，何者正確？　(Ａ)上底和下底互相垂直　(Ｂ)高不可能是梯形的其中一邊　(Ｃ)高同時垂直於上底和下底　(Ｄ)有兩組對邊互相平行。,答案：(Ｃ) 解析：(Ａ)上底和下底互相平行；(Ｂ)高可能是梯形的其中一邊；(Ｄ)只有一組對邊互相平行。 ,中,9-3_梯形的面積
(   )梯形面積的公式是　(Ａ)（上底＋下底）×高÷2　(Ｂ)底×高÷2　(Ｃ)底×高　(Ｄ)長×寬。,答案：(Ａ) ,易,9-3_梯形的面積
(   )一個上底為　50　公尺、下底為　70　公尺、高為　100　公尺的梯形土地，面積為多少平方公尺？　(Ａ)　4000　平方公尺　(Ｂ)　5000　平方公尺　(Ｃ)　6000　平方公尺　(Ｄ)　7000　平方公尺。,答案：(Ｃ) 解析：（50＋70）×100÷2＝6000 ,中,9-3_梯形的面積
(   )有一個梯形紙板，上底是　16　公分，下底是　10　公分，面積是　65　平方公分，此梯形的高是幾公分？　(Ａ)　5　公分　(Ｂ)　6　公分　(Ｃ)　7　公分　(Ｄ)　8　公分。,答案：(Ａ) 解析：65×2÷（16＋10）＝5 ,中,9-3_梯形的面積
(   )不同形狀的梯形，當上底、下底的和相等，高變為　3　倍時，面積變為幾倍？　(Ａ)　2　倍　(Ｂ)　3　倍　(Ｃ)　4　倍　(Ｄ)　5　倍。,答案：(Ｂ) 解析：不同形狀的梯形，當上底、下底的和相等時，高變為　N　倍，面積會變為　N　倍。 ,中,9-3_梯形的面積
(   )梯形花圃面積是　176　平方公尺，上底是　12　公尺，下底是　10　公尺，高是多少公尺？　(Ａ)　16　公尺　(Ｂ)　32　公尺　(Ｃ)　56　公尺　(Ｄ)　154　公尺。,答案：(Ａ) 解析：176×2÷（12＋10）＝16 ,易,9-4_面積公式的應用
(   )一個平行四邊形的面積是　1081　平方公分，底為　23　公分，高是多少公分？　(Ａ)　42　公分　(Ｂ)　47　公分　(Ｃ)　52　公分　(Ｄ)　54　公分。,答案：(Ｂ) 解析：1081÷23＝47 ,中,9-4_面積公式的應用
(   )一個梯形的面積是　135　平方公分，如果高是　15　公分，下底是　8　公分，上底是　(Ａ)　10　公分　(Ｂ)　12　公分　(Ｃ)　14　公分　(Ｄ)　16　公分。,答案：(Ａ) 解析：135×2÷15＝18，18－8＝10 ,中,9-4_面積公式的應用
(   )一個底　8　公分的三角形面積和一個周長　32　公分的正方形面積一樣大，這個三角形的高是多少公分？　(Ａ)　12　公分　(Ｂ)　14　公分　(Ｃ)　16　公分　(Ｄ)　18　公分。,答案：(Ｃ) 解析：32÷4＝8，8×8＝64 64×2÷8＝16 ,中,9-4_面積公式的應用
(   )有一個平行四邊形，面積是　66　平方公分。如果底是　6　公分，高是幾公分？　(Ａ)　11　公分　(Ｂ)　6　公分　(Ｃ)　22　公分　(Ｄ)　33　公分。,答案：(Ａ) 解析：66÷6＝11 ,易,9-4_面積公式的應用
